	 ncbi_gene_id	gene_symbol	hpo_id	hpo_name
34552	2187	FANCB	HP:0001561	Polyhydramnios
34553	2187	FANCB	HP:0001522	Death in infancy
34554	2187	FANCB	HP:0001537	Umbilical hernia
34555	2187	FANCB	HP:0002863	Myelodysplasia
34556	2187	FANCB	HP:0001511	Intrauterine growth retardation
34557	2187	FANCB	HP:0001510	Growth delay
34558	2187	FANCB	HP:0006501	Aplasia/Hypoplasia of the radius
34559	2187	FANCB	HP:0000396	Overfolded helix
34560	2187	FANCB	HP:0011027	Abnormal fallopian tube morphology
34561	2187	FANCB	HP:0007874	Almond-shaped palpebral fissure
34562	2187	FANCB	HP:0002937	Hemivertebrae
34563	2187	FANCB	HP:0000365	Hearing impairment
34564	2187	FANCB	HP:0000364	Hearing abnormality
34565	2187	FANCB	HP:0000356	Abnormality of the outer ear
34566	2187	FANCB	HP:0000369	Low-set ears
34567	2187	FANCB	HP:0001671	Abnormal cardiac septum morphology
34568	2187	FANCB	HP:0000340	Sloping forehead
34569	2187	FANCB	HP:0001669	Transposition of the great arteries
34570	2187	FANCB	HP:0001680	Coarctation of aorta
34571	2187	FANCB	HP:0001679	Abnormal aortic morphology
34572	2187	FANCB	HP:0000347	Micrognathia
34573	2187	FANCB	HP:0001651	Dextrocardia
34574	2187	FANCB	HP:0000316	Hypertelorism
34575	2187	FANCB	HP:0001646	Abnormal aortic valve morphology
34576	2187	FANCB	HP:0001643	Patent ductus arteriosus
34577	2187	FANCB	HP:0002984	Hypoplasia of the radius
34578	2187	FANCB	HP:0000324	Facial asymmetry
34579	2187	FANCB	HP:0001629	Ventricular septal defect
34580	2187	FANCB	HP:0001639	Hypertrophic cardiomyopathy
34581	2187	FANCB	HP:0001636	Tetralogy of Fallot
34582	2187	FANCB	HP:0001631	Atrial septal defect
34583	2187	FANCB	HP:0005301	Persistent left superior vena cava
34584	2187	FANCB	HP:0006695	Atrioventricular canal defect
34585	2187	FANCB	HP:0005344	Abnormal carotid artery morphology
34586	2187	FANCB	HP:0000483	Astigmatism
34587	2187	FANCB	HP:0000486	Strabismus
34588	2187	FANCB	HP:0000482	Microcornea
34589	2187	FANCB	HP:0000478	Abnormality of the eye
34590	2187	FANCB	HP:0000492	Abnormal eyelid morphology
34591	2187	FANCB	HP:0000470	Short neck
34592	2187	FANCB	HP:0001770	Toe syndactyly
34593	2187	FANCB	HP:0001763	Pes planus
34594	2187	FANCB	HP:0000453	Choanal atresia
34595	2187	FANCB	HP:0001760	Abnormal foot morphology
34596	2187	FANCB	HP:0011267	Microtia, third degree
34597	2187	FANCB	HP:0000518	Cataract
34598	2187	FANCB	HP:0000528	Anophthalmia
34599	2187	FANCB	HP:0000520	Proptosis
34600	2187	FANCB	HP:0001824	Weight loss
34601	2187	FANCB	HP:0000508	Ptosis
34602	2187	FANCB	HP:0000505	Visual impairment
34603	2187	FANCB	HP:0000504	Abnormality of vision
34604	2187	FANCB	HP:0000582	Upslanted palpebral fissure
34605	2187	FANCB	HP:0000587	Abnormal optic nerve morphology
34606	2187	FANCB	HP:0000568	Microphthalmia
34607	2187	FANCB	HP:0001871	Abnormality of blood and blood-forming tissues
34608	2187	FANCB	HP:0001882	Leukopenia
34609	2187	FANCB	HP:0001873	Thrombocytopenia
51128	3141	HLCS	HP:0033596	Elevated urinary 3-methylcrotonylglycine level
51129	3141	HLCS	HP:0001290	Generalized hypotonia
51130	3141	HLCS	HP:0001276	Hypertonia
51131	3141	HLCS	HP:0001254	Lethargy
51132	3141	HLCS	HP:0001250	Seizure
51133	3141	HLCS	HP:0001252	Hypotonia
51134	3141	HLCS	HP:0001251	Ataxia
51135	3141	HLCS	HP:0001263	Global developmental delay
51136	3141	HLCS	HP:0001259	Coma
51137	3141	HLCS	HP:0007549	Desquamation of skin soon after birth
51138	3141	HLCS	HP:0008872	Feeding difficulties in infancy
51139	3141	HLCS	HP:0000007	Autosomal recessive inheritance
51140	3141	HLCS	HP:0002789	Tachypnea
51141	3141	HLCS	HP:0002017	Nausea and vomiting
51142	3141	HLCS	HP:0002013	Vomiting
51143	3141	HLCS	HP:0002098	Respiratory distress
51144	3141	HLCS	HP:0002039	Anorexia
51145	3141	HLCS	HP:0033111	3-hydroxyisovaleric aciduria
51146	3141	HLCS	HP:0001096	Keratoconjunctivitis
51147	3141	HLCS	HP:0003623	Neonatal onset
51148	3141	HLCS	HP:0001942	Metabolic acidosis
51149	3141	HLCS	HP:0001992	Organic aciduria
51150	3141	HLCS	HP:0001987	Hyperammonemia
51151	3141	HLCS	HP:0000737	Irritability
51152	3141	HLCS	HP:0003128	Lactic acidosis
51153	3141	HLCS	HP:0000988	Skin rash
51154	3141	HLCS	HP:0000964	Eczema
51155	3141	HLCS	HP:0001596	Alopecia
51156	3141	HLCS	HP:0002883	Hyperventilation
51157	3141	HLCS	HP:0001510	Growth delay
51158	3141	HLCS	HP:0011127	Perioral eczema
51159	3141	HLCS	HP:0001824	Weight loss
51160	3141	HLCS	HP:0001873	Thrombocytopenia
57016	3708	ITPR1	HP:0002470	Nonprogressive cerebellar ataxia
57017	3708	ITPR1	HP:0010862	Delayed fine motor development
57018	3708	ITPR1	HP:0001290	Generalized hypotonia
57019	3708	ITPR1	HP:0001272	Cerebellar atrophy
57020	3708	ITPR1	HP:0001270	Motor delay
57021	3708	ITPR1	HP:0001256	Intellectual disability, mild
57022	3708	ITPR1	HP:0001252	Hypotonia
57023	3708	ITPR1	HP:0001251	Ataxia
57024	3708	ITPR1	HP:0001249	Intellectual disability
57025	3708	ITPR1	HP:0001260	Dysarthria
57026	3708	ITPR1	HP:0001263	Global developmental delay
57027	3708	ITPR1	HP:0007351	Upper limb postural tremor
57028	3708	ITPR1	HP:0025335	Delayed ability to stand
57029	3708	ITPR1	HP:0001350	Slurred speech
57030	3708	ITPR1	HP:0001347	Hyperreflexia
57031	3708	ITPR1	HP:0033725	Thin corpus callosum
57032	3708	ITPR1	HP:0000007	Autosomal recessive inheritance
57033	3708	ITPR1	HP:0000006	Autosomal dominant inheritance
57034	3708	ITPR1	HP:0001310	Dysmetria
57035	3708	ITPR1	HP:0001320	Cerebellar vermis hypoplasia
57036	3708	ITPR1	HP:0001321	Cerebellar hypoplasia
57037	3708	ITPR1	HP:0007676	Hypoplasia of the iris
57038	3708	ITPR1	HP:0025405	Visual fixation instability
57039	3708	ITPR1	HP:0002080	Intention tremor
57040	3708	ITPR1	HP:0100543	Cognitive impairment
57041	3708	ITPR1	HP:0002066	Gait ataxia
57042	3708	ITPR1	HP:0002078	Truncal ataxia
57043	3708	ITPR1	HP:0002075	Dysdiadochokinesis
57044	3708	ITPR1	HP:0002070	Limb ataxia
57045	3708	ITPR1	HP:0002119	Ventriculomegaly
57046	3708	ITPR1	HP:0002136	Broad-based gait
57047	3708	ITPR1	HP:0002194	Delayed gross motor development
57048	3708	ITPR1	HP:0002168	Scanning speech
57049	3708	ITPR1	HP:0002167	Abnormality of speech or vocalization
57050	3708	ITPR1	HP:0002174	Postural tremor
57051	3708	ITPR1	HP:0003593	Infantile onset
57052	3708	ITPR1	HP:0003577	Congenital onset
57053	3708	ITPR1	HP:0003581	Adult onset
57054	3708	ITPR1	HP:0002384	Focal impaired awareness seizure
57055	3708	ITPR1	HP:0002345	Action tremor
57056	3708	ITPR1	HP:0002346	Head tremor
57057	3708	ITPR1	HP:0003677	Slowly progressive
57058	3708	ITPR1	HP:0003621	Juvenile onset
57059	3708	ITPR1	HP:0006855	Cerebellar vermis atrophy
57060	3708	ITPR1	HP:0000640	Gaze-evoked nystagmus
57061	3708	ITPR1	HP:0000639	Nystagmus
57062	3708	ITPR1	HP:0000641	Dysmetric saccades
57063	3708	ITPR1	HP:0000657	Oculomotor apraxia
57064	3708	ITPR1	HP:0031936	Delayed ability to walk
57065	3708	ITPR1	HP:0100022	Abnormality of movement
57066	3708	ITPR1	HP:0000750	Delayed speech and language development
57067	3708	ITPR1	HP:0004414	Abnormality of the pulmonary artery
57068	3708	ITPR1	HP:0100275	Diffuse cerebellar atrophy
57069	3708	ITPR1	HP:0000298	Mask-like facies
57070	3708	ITPR1	HP:0007772	Impaired smooth pursuit
57071	3708	ITPR1	HP:0030188	Tremor by anatomical site
57072	3708	ITPR1	HP:0000364	Hearing abnormality
57073	3708	ITPR1	HP:0001660	Truncus arteriosus
57074	3708	ITPR1	HP:0030147	Truncal titubation
57075	3708	ITPR1	HP:0031629	Impaired tandem gait
57076	3708	ITPR1	HP:0007979	Gaze-evoked horizontal nystagmus
57077	3708	ITPR1	HP:0012434	Delayed social development
57078	3708	ITPR1	HP:0000526	Aniridia
57079	3708	ITPR1	HP:0000505	Visual impairment
57080	3708	ITPR1	HP:0000570	Abnormal saccadic eye movements
60701	3908	LAMA2	HP:0002446	Astrocytosis
60702	3908	LAMA2	HP:0003722	Neck flexor weakness
60703	3908	LAMA2	HP:0003741	Congenital muscular dystrophy
60704	3908	LAMA2	HP:0003710	Exercise-induced muscle cramps
60705	3908	LAMA2	HP:0001270	Motor delay
60706	3908	LAMA2	HP:0001284	Areflexia
60707	3908	LAMA2	HP:0001250	Seizure
60708	3908	LAMA2	HP:0001252	Hypotonia
60709	3908	LAMA2	HP:0001249	Intellectual disability
60710	3908	LAMA2	HP:0007359	Focal-onset seizure
60711	3908	LAMA2	HP:0002540	Inability to walk
60712	3908	LAMA2	HP:0002536	Abnormal cortical gyration
60713	3908	LAMA2	HP:0002515	Waddling gait
60714	3908	LAMA2	HP:0002500	Abnormal cerebral white matter morphology
60715	3908	LAMA2	HP:0001371	Flexion contracture
60716	3908	LAMA2	HP:0008872	Feeding difficulties in infancy
60717	3908	LAMA2	HP:0001324	Muscle weakness
60718	3908	LAMA2	HP:0001339	Lissencephaly
60719	3908	LAMA2	HP:0000007	Autosomal recessive inheritance
60720	3908	LAMA2	HP:0001302	Pachygyria
60721	3908	LAMA2	HP:0002650	Scoliosis
60722	3908	LAMA2	HP:0001319	Neonatal hypotonia
60723	3908	LAMA2	HP:0001315	Reduced tendon reflexes
60724	3908	LAMA2	HP:0000194	Open mouth
60725	3908	LAMA2	HP:0000158	Macroglossia
60726	3908	LAMA2	HP:0008994	Proximal muscle weakness in lower limbs
60727	3908	LAMA2	HP:0008997	Proximal muscle weakness in upper limbs
60728	3908	LAMA2	HP:0008981	Calf muscle hypertrophy
60729	3908	LAMA2	HP:0002783	Recurrent lower respiratory tract infections
60730	3908	LAMA2	HP:0002791	Hypoventilation
60731	3908	LAMA2	HP:0002751	Kyphoscoliosis
60732	3908	LAMA2	HP:0031237	Internally nucleated skeletal muscle fibers
60733	3908	LAMA2	HP:0002747	Respiratory insufficiency due to muscle weakness
60734	3908	LAMA2	HP:0002020	Gastroesophageal reflux
60735	3908	LAMA2	HP:0002015	Dysphagia
60736	3908	LAMA2	HP:0003307	Hyperlordosis
60737	3908	LAMA2	HP:0100543	Cognitive impairment
60738	3908	LAMA2	HP:0002092	Pulmonary arterial hypertension
60739	3908	LAMA2	HP:0002093	Respiratory insufficiency
60740	3908	LAMA2	HP:0003391	Gowers sign
60741	3908	LAMA2	HP:0002058	Myopathic facies
60742	3908	LAMA2	HP:0002121	Generalized non-motor (absence) seizure
60743	3908	LAMA2	HP:0003457	EMG abnormality
60744	3908	LAMA2	HP:0002181	Cerebral edema
60745	3908	LAMA2	HP:0003577	Congenital onset
60746	3908	LAMA2	HP:0003581	Adult onset
60747	3908	LAMA2	HP:0003551	Difficulty climbing stairs
60748	3908	LAMA2	HP:0004878	Intercostal muscle weakness
60749	3908	LAMA2	HP:0003560	Muscular dystrophy
60750	3908	LAMA2	HP:0003557	Increased variability in muscle fiber diameter
60751	3908	LAMA2	HP:0100750	Atelectasis
60752	3908	LAMA2	HP:0010628	Facial palsy
60753	3908	LAMA2	HP:0002375	Hypokinesia
60754	3908	LAMA2	HP:0003677	Slowly progressive
60755	3908	LAMA2	HP:0010808	Protruding tongue
60756	3908	LAMA2	HP:0100614	Myositis
60757	3908	LAMA2	HP:0007141	Sensorimotor neuropathy
60758	3908	LAMA2	HP:0010754	Abnormality of the temporomandibular joint
60759	3908	LAMA2	HP:0007103	Hypointensity of cerebral white matter on MRI
60760	3908	LAMA2	HP:0003621	Juvenile onset
60761	3908	LAMA2	HP:0006879	Pontocerebellar atrophy
60762	3908	LAMA2	HP:0000649	Abnormality of visual evoked potentials
60763	3908	LAMA2	HP:0001939	Abnormality of metabolism/homeostasis
60764	3908	LAMA2	HP:0000602	Ophthalmoplegia
60765	3908	LAMA2	HP:0009046	Difficulty running
60766	3908	LAMA2	HP:0012664	Reduced left ventricular ejection fraction
60767	3908	LAMA2	HP:0009025	Increased connective tissue
60768	3908	LAMA2	HP:0004325	Decreased body weight
60769	3908	LAMA2	HP:0031936	Delayed ability to walk
60770	3908	LAMA2	HP:0012747	Abnormal brainstem MRI signal intensity
60771	3908	LAMA2	HP:0000762	Decreased nerve conduction velocity
60772	3908	LAMA2	HP:0011463	Childhood onset
60773	3908	LAMA2	HP:0040078	Axonal degeneration
60774	3908	LAMA2	HP:0003236	Elevated circulating creatine kinase concentration
60775	3908	LAMA2	HP:0100295	Muscle fiber atrophy
60776	3908	LAMA2	HP:0100297	Increased endomysial connective tissue
60777	3908	LAMA2	HP:0011675	Arrhythmia
60778	3908	LAMA2	HP:0002808	Kyphosis
60779	3908	LAMA2	HP:0030091	Absent muscle fiber merosin
60780	3908	LAMA2	HP:0002878	Respiratory failure
60781	3908	LAMA2	HP:0002835	Aspiration
60782	3908	LAMA2	HP:0005216	Impaired mastication
60783	3908	LAMA2	HP:0001612	Weak cry
60784	3908	LAMA2	HP:0002987	Elbow flexion contracture
60785	3908	LAMA2	HP:0001638	Cardiomyopathy
60786	3908	LAMA2	HP:0030234	Highly elevated creatine kinase
61920	3977	LIFR	HP:0001181	Adducted thumb
61921	3977	LIFR	HP:0002486	Myotonia
61922	3977	LIFR	HP:0001156	Brachydactyly
61923	3977	LIFR	HP:0007328	Impaired pain sensation
61924	3977	LIFR	HP:0001290	Generalized hypotonia
61925	3977	LIFR	HP:0001250	Seizure
61926	3977	LIFR	HP:0001252	Hypotonia
61927	3977	LIFR	HP:0001249	Intellectual disability
61928	3977	LIFR	HP:0100865	Broad ischia
61929	3977	LIFR	HP:0001217	Clubbing
61930	3977	LIFR	HP:0001376	Limitation of joint mobility
61931	3977	LIFR	HP:0001371	Flexion contracture
61932	3977	LIFR	HP:0008872	Feeding difficulties in infancy
61933	3977	LIFR	HP:0008824	Hypoplastic iliac body
61934	3977	LIFR	HP:0000007	Autosomal recessive inheritance
61935	3977	LIFR	HP:0002652	Skeletal dysplasia
61936	3977	LIFR	HP:0002650	Scoliosis
61937	3977	LIFR	HP:0000164	Abnormality of the dentition
61938	3977	LIFR	HP:0007610	Blotching pigmentation of the skin
61939	3977	LIFR	HP:0002757	Recurrent fractures
61940	3977	LIFR	HP:0002756	Pathologic fracture
61941	3977	LIFR	HP:0002719	Recurrent infections
61942	3977	LIFR	HP:0004684	Talipes valgus
61943	3977	LIFR	HP:0002015	Dysphagia
61944	3977	LIFR	HP:0002007	Frontal bossing
61945	3977	LIFR	HP:0003300	Ovoid vertebral bodies
61946	3977	LIFR	HP:0011800	Midface retrusion
61947	3977	LIFR	HP:0002089	Pulmonary hypoplasia
61948	3977	LIFR	HP:0002098	Respiratory distress
61949	3977	LIFR	HP:0002099	Asthma
61950	3977	LIFR	HP:0002092	Pulmonary arterial hypertension
61951	3977	LIFR	HP:0002093	Respiratory insufficiency
61952	3977	LIFR	HP:0009465	Ulnar deviation of finger
61953	3977	LIFR	HP:0002104	Apnea
61954	3977	LIFR	HP:0100490	Camptodactyly of finger
61955	3977	LIFR	HP:0003401	Paresthesia
61956	3977	LIFR	HP:0003577	Congenital onset
61957	3977	LIFR	HP:0011968	Feeding difficulties
61958	3977	LIFR	HP:0001056	Milia
61959	3977	LIFR	HP:0004980	Metaphyseal rarefaction
61960	3977	LIFR	HP:0100678	Premature skin wrinkling
61961	3977	LIFR	HP:0009803	Short phalanx of finger
61962	3977	LIFR	HP:0009765	Low hanging columella
61963	3977	LIFR	HP:0004964	Pulmonary arterial medial hypertrophy
61964	3977	LIFR	HP:0006844	Absent patellar reflexes
61965	3977	LIFR	HP:0000633	Decreased lacrimation
61966	3977	LIFR	HP:0000632	Lacrimation abnormality
61967	3977	LIFR	HP:0001945	Fever
61968	3977	LIFR	HP:0001954	Recurrent fever
61969	3977	LIFR	HP:0000670	Carious teeth
61970	3977	LIFR	HP:0004322	Short stature
61971	3977	LIFR	HP:0003037	Enlarged joints
61972	3977	LIFR	HP:0004370	Abnormality of temperature regulation
61973	3977	LIFR	HP:0003015	Flared metaphysis
61974	3977	LIFR	HP:0003016	Metaphyseal widening
61975	3977	LIFR	HP:0003026	Short long bone
61976	3977	LIFR	HP:0012745	Short palpebral fissure
61977	3977	LIFR	HP:0100028	Ectopic thyroid
61978	3977	LIFR	HP:0009185	Contracture of the proximal interphalangeal joint of the 5th finger
61979	3977	LIFR	HP:0012785	Flexion contracture of finger
61980	3977	LIFR	HP:0003103	Abnormal cortical bone morphology
61981	3977	LIFR	HP:0005736	Short tibia
61982	3977	LIFR	HP:0003196	Short nose
61983	3977	LIFR	HP:0000883	Thin ribs
61984	3977	LIFR	HP:0012810	Wide nasal base
61985	3977	LIFR	HP:0034252	Absent corneal reflex
61986	3977	LIFR	HP:0000821	Hypothyroidism
61987	3977	LIFR	HP:0010298	Smooth tongue
61988	3977	LIFR	HP:0005830	Flexion contracture of toe
61989	3977	LIFR	HP:0008000	Decreased corneal reflex
61990	3977	LIFR	HP:0000975	Hyperhidrosis
61991	3977	LIFR	HP:0000954	Single transverse palmar crease
61992	3977	LIFR	HP:0000966	Hypohidrosis
61993	3977	LIFR	HP:0000960	Sacral dimple
61994	3977	LIFR	HP:0000963	Thin skin
61995	3977	LIFR	HP:0000939	Osteoporosis
61996	3977	LIFR	HP:0000935	Thickened cortex of long bones
61997	3977	LIFR	HP:0000938	Osteopenia
61998	3977	LIFR	HP:0000944	Abnormal metaphysis morphology
61999	3977	LIFR	HP:0008070	Sparse hair
62000	3977	LIFR	HP:0000293	Full cheeks
62001	3977	LIFR	HP:0000272	Malar flattening
62002	3977	LIFR	HP:0007759	Opacification of the corneal stroma
62003	3977	LIFR	HP:0005089	Abnormal metaphyseal trabeculation
62004	3977	LIFR	HP:0006380	Knee flexion contracture
62005	3977	LIFR	HP:0001562	Oligohydramnios
62006	3977	LIFR	HP:0000233	Thin vermilion border
62007	3977	LIFR	HP:0002857	Genu valgum
62008	3977	LIFR	HP:0001522	Death in infancy
62009	3977	LIFR	HP:0000211	Trismus
62010	3977	LIFR	HP:0000205	Pursed lips
62011	3977	LIFR	HP:0001511	Intrauterine growth retardation
62012	3977	LIFR	HP:0012385	Camptodactyly
62013	3977	LIFR	HP:0001609	Hoarse voice
62014	3977	LIFR	HP:0006487	Bowing of the long bones
62015	3977	LIFR	HP:0000369	Low-set ears
62016	3977	LIFR	HP:0012332	Abnormal autonomic nervous system physiology
62017	3977	LIFR	HP:0000347	Micrognathia
62018	3977	LIFR	HP:0002982	Tibial bowing
62019	3977	LIFR	HP:0002983	Micromelia
62020	3977	LIFR	HP:0000321	Square face
62021	3977	LIFR	HP:0002980	Femoral bowing
62022	3977	LIFR	HP:0002987	Elbow flexion contracture
62023	3977	LIFR	HP:0000478	Abnormality of the eye
62024	3977	LIFR	HP:0000490	Deeply set eye
62025	3977	LIFR	HP:0000463	Anteverted nares
62026	3977	LIFR	HP:0000470	Short neck
62027	3977	LIFR	HP:0001762	Talipes equinovarus
62028	3977	LIFR	HP:0000504	Abnormality of vision
62029	3977	LIFR	HP:0001883	Talipes
63444	4035	LRP1	HP:0009938	Sunken cheeks
63445	4035	LRP1	HP:0009926	Epiphora
63446	4035	LRP1	HP:0025249	Comedo
63447	4035	LRP1	HP:0001249	Intellectual disability
63448	4035	LRP1	HP:0007515	Hypoplastic pilosebaceous units
63449	4035	LRP1	HP:0007502	Follicular hyperkeratosis
63450	4035	LRP1	HP:0000007	Autosomal recessive inheritance
63451	4035	LRP1	HP:0031285	Abnormal perifollicular morphology
63452	4035	LRP1	HP:0001067	Neurofibromas
63453	4035	LRP1	HP:0200034	Papule
63454	4035	LRP1	HP:0001075	Atrophic scars
63455	4035	LRP1	HP:0010783	Erythema
63456	4035	LRP1	HP:0032152	Keratosis pilaris
63457	4035	LRP1	HP:0012722	Heart block
63458	4035	LRP1	HP:0000708	Atypical behavior
63459	4035	LRP1	HP:0004426	Abnormal cheek morphology
63460	4035	LRP1	HP:0045059	Hyperkeratotic papule
63461	4035	LRP1	HP:0045075	Sparse eyebrow
63462	4035	LRP1	HP:0100277	Periauricular skin pits
63463	4035	LRP1	HP:0100276	Skin pit
63464	4035	LRP1	HP:0000989	Pruritus
63465	4035	LRP1	HP:0000290	Abnormality of the forehead
63466	4035	LRP1	HP:0000306	Abnormality of the chin
63467	4035	LRP1	HP:0011124	Abnormal epidermal morphology
63468	4035	LRP1	HP:0000464	Abnormality of the neck
63469	4035	LRP1	HP:0000504	Abnormality of vision
63470	4035	LRP1	HP:0000561	Absent eyelashes
63471	4035	LRP1	HP:0012531	Pain
66641	4233	MET	HP:0006077	Absent proximal finger flexion creases
66642	4233	MET	HP:0003829	Typified by incomplete penetrance
66643	4233	MET	HP:0001395	Hepatic fibrosis
66644	4233	MET	HP:0000007	Autosomal recessive inheritance
66645	4233	MET	HP:0000006	Autosomal dominant inheritance
66646	4233	MET	HP:0002605	Hepatic necrosis
66647	4233	MET	HP:0410019	Epigastric pain
66648	4233	MET	HP:0006254	Elevated circulating alpha-fetoprotein concentration
66649	4233	MET	HP:0001428	Somatic mutation
66650	4233	MET	HP:0002756	Pathologic fracture
66651	4233	MET	HP:0001402	Hepatocellular carcinoma
66652	4233	MET	HP:0001413	Micronodular cirrhosis
66653	4233	MET	HP:0002027	Abdominal pain
66654	4233	MET	HP:0002013	Vomiting
66655	4233	MET	HP:0003577	Congenital onset
66656	4233	MET	HP:0002240	Hepatomegaly
66657	4233	MET	HP:0003038	Fibular hypoplasia
66658	4233	MET	HP:0000767	Pectus excavatum
66659	4233	MET	HP:0005864	Pseudoarthrosis
66660	4233	MET	HP:0006394	Limited pronation/supination of forearm
66661	4233	MET	HP:0012378	Fatigue
66662	4233	MET	HP:0012385	Camptodactyly
66663	4233	MET	HP:0006572	Subacute progressive viral hepatitis
66664	4233	MET	HP:0000407	Sensorineural hearing impairment
66665	4233	MET	HP:0030242	Portal vein thrombosis
66666	4233	MET	HP:0001762	Talipes equinovarus
66667	4233	MET	HP:0006766	Papillary renal cell carcinoma
66668	4233	MET	HP:0001848	Calcaneovalgus deformity
66669	4233	MET	HP:0001840	Metatarsus adductus
66670	4233	MET	HP:0001838	Rocker bottom foot
68448	4478	MSN	HP:0000010	Recurrent urinary tract infections
68449	4478	MSN	HP:0001419	X-linked recessive inheritance
68450	4478	MSN	HP:0002205	Recurrent respiratory infections
68451	4478	MSN	HP:0004313	Decreased circulating antibody level
68452	4478	MSN	HP:0000964	Eczema
68453	4478	MSN	HP:0001888	Lymphopenia
68454	4478	MSN	HP:0001875	Neutropenia
73789	4683	NBN	HP:0002488	Acute leukemia
73790	4683	NBN	HP:0001268	Mental deterioration
73791	4683	NBN	HP:0001249	Intellectual disability
73792	4683	NBN	HP:0010982	Polygenic inheritance
73793	4683	NBN	HP:0010976	B lymphocytopenia
73794	4683	NBN	HP:0002664	Neoplasm
73795	4683	NBN	HP:0001324	Muscle weakness
73796	4683	NBN	HP:0000010	Recurrent urinary tract infections
73797	4683	NBN	HP:0000007	Autosomal recessive inheritance
73798	4683	NBN	HP:0002665	Lymphoma
73799	4683	NBN	HP:0012190	T-cell lymphoma
73800	4683	NBN	HP:0012191	B-cell lymphoma
73801	4683	NBN	HP:0000175	Cleft palate
73802	4683	NBN	HP:0012125	Prostate cancer
73803	4683	NBN	HP:0001480	Freckling
73804	4683	NBN	HP:0000126	Hydronephrosis
73805	4683	NBN	HP:0001428	Somatic mutation
73806	4683	NBN	HP:0002025	Anal stenosis
73807	4683	NBN	HP:0002023	Anal atresia
73808	4683	NBN	HP:0004691	2-3 toe syndactyly
73809	4683	NBN	HP:0002028	Chronic diarrhea
73810	4683	NBN	HP:0002002	Deep philtrum
73811	4683	NBN	HP:0002014	Diarrhea
73812	4683	NBN	HP:0100515	Pollakisuria
73813	4683	NBN	HP:0004798	Recurrent infection of the gastrointestinal tract
73814	4683	NBN	HP:0002110	Bronchiectasis
73815	4683	NBN	HP:0002180	Neurodegeneration
73816	4683	NBN	HP:0008209	Premature ovarian insufficiency
73817	4683	NBN	HP:0002269	Abnormality of neuronal migration
73818	4683	NBN	HP:0003577	Congenital onset
73819	4683	NBN	HP:0002205	Recurrent respiratory infections
73820	4683	NBN	HP:0009733	Glioma
73821	4683	NBN	HP:0007018	Attention deficit hyperactivity disorder
73822	4683	NBN	HP:0010620	Malar prominence
73823	4683	NBN	HP:0100615	Ovarian neoplasm
73824	4683	NBN	HP:0005528	Bone marrow hypocellularity
73825	4683	NBN	HP:0001915	Aplastic anemia
73826	4683	NBN	HP:0011362	Abnormal hair quantity
73827	4683	NBN	HP:0004322	Short stature
73828	4683	NBN	HP:0003002	Breast carcinoma
73829	4683	NBN	HP:0004326	Cachexia
73830	4683	NBN	HP:0005602	Progressive vitiligo
73831	4683	NBN	HP:0003011	Abnormality of the musculature
73832	4683	NBN	HP:0000752	Hyperactivity
73833	4683	NBN	HP:0012732	Anorectal anomaly
73834	4683	NBN	HP:0000750	Delayed speech and language development
73835	4683	NBN	HP:0003189	Long nose
73836	4683	NBN	HP:0100335	Non-midline cleft lip
73837	4683	NBN	HP:0003220	Abnormality of chromosome stability
73838	4683	NBN	HP:0003202	Skeletal muscle atrophy
73839	4683	NBN	HP:0000992	Cutaneous photosensitivity
73840	4683	NBN	HP:0000957	Cafe-au-lait spot
73841	4683	NBN	HP:0000286	Epicanthus
73842	4683	NBN	HP:0000278	Retrognathia
73843	4683	NBN	HP:0000294	Low anterior hairline
73844	4683	NBN	HP:0001595	Abnormal hair morphology
73845	4683	NBN	HP:0000265	Mastoiditis
73846	4683	NBN	HP:0000271	Abnormality of the face
73847	4683	NBN	HP:0000252	Microcephaly
73848	4683	NBN	HP:0000246	Sinusitis
73849	4683	NBN	HP:0002878	Respiratory failure
73850	4683	NBN	HP:0002894	Neoplasm of the pancreas
73851	4683	NBN	HP:0002885	Medulloblastoma
73852	4683	NBN	HP:0002861	Melanoma
73853	4683	NBN	HP:0002859	Rhabdomyosarcoma
73854	4683	NBN	HP:0000204	Cleft upper lip
73855	4683	NBN	HP:0002837	Recurrent bronchitis
73856	4683	NBN	HP:0001511	Intrauterine growth retardation
73857	4683	NBN	HP:0007814	Retinal pigment epithelial mottling
73858	4683	NBN	HP:0011027	Abnormal fallopian tube morphology
73859	4683	NBN	HP:0006532	Recurrent pneumonia
73860	4683	NBN	HP:0000364	Hearing abnormality
73861	4683	NBN	HP:0000340	Sloping forehead
73862	4683	NBN	HP:0000347	Micrognathia
73863	4683	NBN	HP:0002961	Dysgammaglobulinemia
73864	4683	NBN	HP:0000403	Recurrent otitis media
73865	4683	NBN	HP:0000400	Macrotia
73866	4683	NBN	HP:0005280	Depressed nasal bridge
73867	4683	NBN	HP:0000492	Abnormal eyelid morphology
73868	4683	NBN	HP:0000470	Short neck
73869	4683	NBN	HP:0000453	Choanal atresia
73870	4683	NBN	HP:0000448	Prominent nose
73871	4683	NBN	HP:0000444	Convex nasal ridge
73872	4683	NBN	HP:0000426	Prominent nasal bridge
73873	4683	NBN	HP:0005425	Recurrent sinopulmonary infections
73874	4683	NBN	HP:0005403	T lymphocytopenia
