	 ncbi_gene_id	gene_symbol	hpo_id	hpo_name
24006	1528	CYB5A	HP:0012244	Abnormal sex determination
24007	1528	CYB5A	HP:0000252	Microcephaly
24008	1528	CYB5A	HP:0002875	Exertional dyspnea
24009	1528	CYB5A	HP:0001508	Failure to thrive
24010	1528	CYB5A	HP:0001518	Small for gestational age
24011	1528	CYB5A	HP:0012448	Delayed myelination
24012	1528	CYB5A	HP:0030349	Decreased circulating androgen concentration
24013	1528	CYB5A	HP:0000592	Blue sclerae
24014	1528	CYB5A	HP:0000565	Esotropia
31096	2043	EPHA4	HP:0001257	Spasticity
31097	2043	EPHA4	HP:0007373	Motor neuron atrophy
31098	2043	EPHA4	HP:0007354	Amyotrophic lateral sclerosis
31099	2043	EPHA4	HP:0025425	Laryngospasm
31100	2043	EPHA4	HP:0002795	Abnormal respiratory system physiology
31101	2043	EPHA4	HP:0002017	Nausea and vomiting
31102	2043	EPHA4	HP:0003324	Generalized muscle weakness
31103	2043	EPHA4	HP:0002094	Dyspnea
31104	2043	EPHA4	HP:0003394	Muscle spasm
31105	2043	EPHA4	HP:0003470	Paralysis
31106	2043	EPHA4	HP:0002180	Neurodegeneration
31107	2043	EPHA4	HP:0000739	Anxiety
31108	2043	EPHA4	HP:0000716	Depression
31109	2043	EPHA4	HP:0000712	Emotional lability
31110	2043	EPHA4	HP:0000713	Agitation
31111	2043	EPHA4	HP:0003202	Skeletal muscle atrophy
31112	2043	EPHA4	HP:0000217	Xerostomia
31113	2043	EPHA4	HP:0002878	Respiratory failure
31114	2043	EPHA4	HP:0012378	Fatigue
31115	2043	EPHA4	HP:0030196	Fatigable weakness of respiratory muscles
31116	2043	EPHA4	HP:0030195	Fatigable weakness of swallowing muscles
31117	2043	EPHA4	HP:0030192	Fatigable weakness of bulbar muscles
31118	2043	EPHA4	HP:0012531	Pain
38451	2316	FLNA	HP:0001156	Brachydactyly
38452	2316	FLNA	HP:0001166	Arachnodactyly
38453	2316	FLNA	HP:0001162	Postaxial hand polydactyly
38454	2316	FLNA	HP:0001159	Syndactyly
38455	2316	FLNA	HP:0002475	Myelomeningocele
38456	2316	FLNA	HP:0003779	Antegonial notching of mandible
38457	2316	FLNA	HP:0025197	Inclusion body fibromatosis
38458	2316	FLNA	HP:0009882	Short distal phalanx of finger
38459	2316	FLNA	HP:0002414	Spina bifida
38460	2316	FLNA	HP:0001297	Stroke
38461	2316	FLNA	HP:0001290	Generalized hypotonia
38462	2316	FLNA	HP:0100807	Long fingers
38463	2316	FLNA	HP:0001270	Motor delay
38464	2316	FLNA	HP:0001288	Gait disturbance
38465	2316	FLNA	HP:0001256	Intellectual disability, mild
38466	2316	FLNA	HP:0001250	Seizure
38467	2316	FLNA	HP:0001249	Intellectual disability
38468	2316	FLNA	HP:0001264	Spastic diplegia
38469	2316	FLNA	HP:0001263	Global developmental delay
38470	2316	FLNA	HP:0001241	Capitate-hamate fusion
38471	2316	FLNA	HP:0001239	Wrist flexion contracture
38472	2316	FLNA	HP:0002566	Intestinal malrotation
38473	2316	FLNA	HP:0100857	Flat sella turcica
38474	2316	FLNA	HP:0006070	Metacarpophalangeal joint contracture
38475	2316	FLNA	HP:0032388	Periventricular nodular heterotopia
38476	2316	FLNA	HP:0007359	Focal-onset seizure
38477	2316	FLNA	HP:0008661	Urethral stenosis
38478	2316	FLNA	HP:0006000	Ureteral obstruction
38479	2316	FLNA	HP:0006006	Hypotrophy of the small hand muscles
38480	2316	FLNA	HP:0033606	Bone marrow maturation arrest
38481	2316	FLNA	HP:0001220	Interphalangeal joint contracture of finger
38482	2316	FLNA	HP:0003826	Stillbirth
38483	2316	FLNA	HP:0003834	Shoulder dislocation
38484	2316	FLNA	HP:0000076	Vesicoureteral reflux
38485	2316	FLNA	HP:0000072	Hydroureter
38486	2316	FLNA	HP:0000071	Ureteral stenosis
38487	2316	FLNA	HP:0001374	Congenital hip dislocation
38488	2316	FLNA	HP:0001377	Limited elbow extension
38489	2316	FLNA	HP:0001376	Limitation of joint mobility
38490	2316	FLNA	HP:0001371	Flexion contracture
38491	2316	FLNA	HP:0001388	Joint laxity
38492	2316	FLNA	HP:0001387	Joint stiffness
38493	2316	FLNA	HP:0001382	Joint hypermobility
38494	2316	FLNA	HP:0000047	Hypospadias
38495	2316	FLNA	HP:0000023	Inguinal hernia
38496	2316	FLNA	HP:0002684	Thickened calvaria
38497	2316	FLNA	HP:0001363	Craniosynostosis
38498	2316	FLNA	HP:0002694	Sclerosis of skull base
38499	2316	FLNA	HP:0000028	Cryptorchidism
38500	2316	FLNA	HP:0002688	Absent frontal sinuses
38501	2316	FLNA	HP:0008897	Postnatal growth retardation
38502	2316	FLNA	HP:0006207	Partial fusion of carpals
38503	2316	FLNA	HP:0008872	Feeding difficulties in infancy
38504	2316	FLNA	HP:0006160	Irregular metacarpals
38505	2316	FLNA	HP:0006155	Long phalanx of finger
38506	2316	FLNA	HP:0033725	Thin corpus callosum
38507	2316	FLNA	HP:0001342	Cerebral hemorrhage
38508	2316	FLNA	HP:0002673	Coxa valga
38509	2316	FLNA	HP:0002652	Skeletal dysplasia
38510	2316	FLNA	HP:0002650	Scoliosis
38511	2316	FLNA	HP:0001321	Cerebellar hypoplasia
38512	2316	FLNA	HP:0001319	Neonatal hypotonia
38513	2316	FLNA	HP:0002645	Wormian bones
38514	2316	FLNA	HP:0000189	Narrow palate
38515	2316	FLNA	HP:0000179	Thick lower lip vermilion
38516	2316	FLNA	HP:0025473	Hyperpigmented papule
38517	2316	FLNA	HP:0000193	Bifid uvula
38518	2316	FLNA	HP:0000191	Accessory oral frenulum
38519	2316	FLNA	HP:0000160	Narrow mouth
38520	2316	FLNA	HP:0000162	Glossoptosis
38521	2316	FLNA	HP:0001488	Bilateral ptosis
38522	2316	FLNA	HP:0000175	Cleft palate
38523	2316	FLNA	HP:0001476	Delayed closure of the anterior fontanelle
38524	2316	FLNA	HP:0005011	Mesomelic arm shortening
38525	2316	FLNA	HP:0006335	Persistence of primary teeth
38526	2316	FLNA	HP:0008952	Shoulder muscle hypoplasia
38527	2316	FLNA	HP:0002700	Large foramen magnum
38528	2316	FLNA	HP:0006248	Limited wrist movement
38529	2316	FLNA	HP:0000126	Hydronephrosis
38530	2316	FLNA	HP:0001423	X-linked dominant inheritance
38531	2316	FLNA	HP:0002737	Thick skull base
38532	2316	FLNA	HP:0002738	Hypoplastic frontal sinuses
38533	2316	FLNA	HP:0002751	Kyphoscoliosis
38534	2316	FLNA	HP:0001419	X-linked recessive inheritance
38535	2316	FLNA	HP:0001417	X-linked inheritance
38536	2316	FLNA	HP:0002719	Recurrent infections
38537	2316	FLNA	HP:0002024	Malabsorption
38538	2316	FLNA	HP:0002021	Pyloric stenosis
38539	2316	FLNA	HP:0002020	Gastroesophageal reflux
38540	2316	FLNA	HP:0002019	Constipation
38541	2316	FLNA	HP:0040309	Increased size of the mandible
38542	2316	FLNA	HP:0002003	Large forehead
38543	2316	FLNA	HP:0003330	Abnormal bone structure
38544	2316	FLNA	HP:0002013	Vomiting
38545	2316	FLNA	HP:0002007	Frontal bossing
38546	2316	FLNA	HP:0003304	Spondylolysis
38547	2316	FLNA	HP:0011800	Midface retrusion
38548	2316	FLNA	HP:0002089	Pulmonary hypoplasia
38549	2316	FLNA	HP:0002084	Encephalocele
38550	2316	FLNA	HP:0100543	Cognitive impairment
38551	2316	FLNA	HP:0002094	Dyspnea
38552	2316	FLNA	HP:0002092	Pulmonary arterial hypertension
38553	2316	FLNA	HP:0002093	Respiratory insufficiency
38554	2316	FLNA	HP:0002079	Hypoplasia of the corpus callosum
38555	2316	FLNA	HP:0010444	Pulmonary insufficiency
38556	2316	FLNA	HP:0009467	Radial deviation of the 2nd finger
38557	2316	FLNA	HP:0008127	Bipartite calcaneus
38558	2316	FLNA	HP:0100578	Lipoatrophy
38559	2316	FLNA	HP:0004611	Anterior concavity of thoracic vertebrae
38560	2316	FLNA	HP:0004608	Anteriorly placed odontoid process
38561	2316	FLNA	HP:0004602	Cervical C2/C3 vertebral fusion
38562	2316	FLNA	HP:0005916	Abnormal metacarpal morphology
38563	2316	FLNA	HP:0009487	Ulnar deviation of the hand
38564	2316	FLNA	HP:0009473	Joint contracture of the hand
38565	2316	FLNA	HP:0009623	Proximal placement of thumb
38566	2316	FLNA	HP:0002164	Nail dysplasia
38567	2316	FLNA	HP:0100490	Camptodactyly of finger
38568	2316	FLNA	HP:0010559	Vertical clivus
38569	2316	FLNA	HP:0010557	Overlapping fingers
38570	2316	FLNA	HP:0010562	Keloids
38571	2316	FLNA	HP:0010560	Undulate clavicles
38572	2316	FLNA	HP:0011877	Increased mean platelet volume
38573	2316	FLNA	HP:0010505	Limitation of movement at ankles
38574	2316	FLNA	HP:0010501	Limitation of knee mobility
38575	2316	FLNA	HP:0003593	Infantile onset
38576	2316	FLNA	HP:0002269	Abnormality of neuronal migration
38577	2316	FLNA	HP:0003577	Congenital onset
38578	2316	FLNA	HP:0002236	Frontal upsweep of hair
38579	2316	FLNA	HP:0002208	Coarse hair
38580	2316	FLNA	HP:0002205	Recurrent respiratory infections
38581	2316	FLNA	HP:0008404	Nail dystrophy
38582	2316	FLNA	HP:0100790	Hernia
38583	2316	FLNA	HP:0009702	Carpal synostosis
38584	2316	FLNA	HP:0002282	Gray matter heterotopia
38585	2316	FLNA	HP:0010675	Abnormal foot bone ossification
38586	2316	FLNA	HP:0008368	Tarsal synostosis
38587	2316	FLNA	HP:0010660	Abnormal hand bone ossification
38588	2316	FLNA	HP:0009650	Short distal phalanx of the thumb
38589	2316	FLNA	HP:0009642	Broad distal phalanx of the thumb
38590	2316	FLNA	HP:0010614	Fibroma
38591	2316	FLNA	HP:0003691	Scapular winging
38592	2316	FLNA	HP:0001007	Hirsutism
38593	2316	FLNA	HP:0001000	Abnormality of skin pigmentation
38594	2316	FLNA	HP:0004987	Mesomelic leg shortening
38595	2316	FLNA	HP:0009836	Broad distal phalanx of finger
38596	2316	FLNA	HP:0100627	Displacement of the urethral meatus
38597	2316	FLNA	HP:0009803	Short phalanx of finger
38598	2316	FLNA	HP:0001087	Developmental glaucoma
38599	2316	FLNA	HP:0007165	Periventricular heterotopia
38600	2316	FLNA	HP:0009771	Osteolytic defects of the phalanges of the hand
38601	2316	FLNA	HP:0009778	Short thumb
38602	2316	FLNA	HP:0010743	Short metatarsal
38603	2316	FLNA	HP:0009768	Broad phalanges of the hand
38604	2316	FLNA	HP:0002308	Chiari malformation
38605	2316	FLNA	HP:0004942	Aortic aneurysm
38606	2316	FLNA	HP:0004279	Short palm
38607	2316	FLNA	HP:0004232	Accessory carpal bones
38608	2316	FLNA	HP:0000646	Amblyopia
38609	2316	FLNA	HP:0000612	Iris coloboma
38610	2316	FLNA	HP:0001939	Abnormality of metabolism/homeostasis
38611	2316	FLNA	HP:0010049	Short metacarpal
38612	2316	FLNA	HP:0010047	Short 5th metacarpal
38613	2316	FLNA	HP:0010055	Broad hallux
38614	2316	FLNA	HP:0010041	Short 3rd metacarpal
38615	2316	FLNA	HP:0010044	Short 4th metacarpal
38616	2316	FLNA	HP:0011355	Localized skin lesion
38617	2316	FLNA	HP:0000684	Delayed eruption of teeth
38618	2316	FLNA	HP:0011335	Frontal hirsutism
38619	2316	FLNA	HP:0000674	Anodontia
38620	2316	FLNA	HP:0000677	Oligodontia
38621	2316	FLNA	HP:0000692	Tooth malposition
38622	2316	FLNA	HP:0000695	Natal tooth
38623	2316	FLNA	HP:0000689	Dental malocclusion
38624	2316	FLNA	HP:0000685	Hypoplasia of teeth
38625	2316	FLNA	HP:0009004	Hypoplasia of the musculature
38626	2316	FLNA	HP:0012639	Abnormal nervous system morphology
38627	2316	FLNA	HP:0011304	Broad thumb
38628	2316	FLNA	HP:0001999	Abnormal facial shape
38629	2316	FLNA	HP:0004325	Decreased body weight
38630	2316	FLNA	HP:0004322	Short stature
38631	2316	FLNA	HP:0004313	Decreased circulating antibody level
38632	2316	FLNA	HP:0005640	Abnormal vertebral segmentation and fusion
38633	2316	FLNA	HP:0030680	Abnormality of cardiovascular system morphology
38634	2316	FLNA	HP:0003083	Dislocated radial head
38635	2316	FLNA	HP:0004389	Intestinal pseudo-obstruction
38636	2316	FLNA	HP:0003031	Ulnar bowing
38637	2316	FLNA	HP:0005692	Joint hyperflexibility
38638	2316	FLNA	HP:0003042	Elbow dislocation
38639	2316	FLNA	HP:0003015	Flared metaphysis
38640	2316	FLNA	HP:0003016	Metaphyseal widening
38641	2316	FLNA	HP:0000772	Abnormal rib morphology
38642	2316	FLNA	HP:0000767	Pectus excavatum
38643	2316	FLNA	HP:0000750	Delayed speech and language development
38644	2316	FLNA	HP:0009139	Osteolysis involving bones of the lower limbs
38645	2316	FLNA	HP:0010109	Short hallux
38646	2316	FLNA	HP:0000774	Narrow chest
38647	2316	FLNA	HP:0000773	Short ribs
38648	2316	FLNA	HP:0000776	Congenital diaphragmatic hernia
38649	2316	FLNA	HP:0003103	Abnormal cortical bone morphology
38650	2316	FLNA	HP:0003196	Short nose
38651	2316	FLNA	HP:0000912	Sprengel anomaly
38652	2316	FLNA	HP:0000926	Platyspondyly
38653	2316	FLNA	HP:0003172	Abnormality of the pubic bone
38654	2316	FLNA	HP:0004493	Craniofacial hyperostosis
38655	2316	FLNA	HP:0004467	Preauricular pit
38656	2316	FLNA	HP:0005792	Short humerus
38657	2316	FLNA	HP:0030718	Right atrial enlargement
38658	2316	FLNA	HP:0000882	Hypoplastic scapulae
38659	2316	FLNA	HP:0011580	Short chordae tendineae of the mitral valve
38660	2316	FLNA	HP:0010230	Cone-shaped epiphyses of the phalanges of the hand
38661	2316	FLNA	HP:0000894	Short clavicles
38662	2316	FLNA	HP:0030889	Congenital shortened small intestine
38663	2316	FLNA	HP:0003202	Skeletal muscle atrophy
38664	2316	FLNA	HP:0045039	Osteolysis involving bones of the upper limbs
38665	2316	FLNA	HP:0034391	Elbow contracture
38666	2316	FLNA	HP:0003298	Spina bifida occulta
38667	2316	FLNA	HP:0003270	Abdominal distention
38668	2316	FLNA	HP:0003256	Abnormality of the coagulation cascade
38669	2316	FLNA	HP:0011645	Dilatation of the sinus of Valsalva
38670	2316	FLNA	HP:0100258	Preaxial polydactyly
38671	2316	FLNA	HP:0010307	Stridor
38672	2316	FLNA	HP:0010306	Short thorax
38673	2316	FLNA	HP:0000978	Bruising susceptibility
38674	2316	FLNA	HP:0000974	Hyperextensible skin
38675	2316	FLNA	HP:0000973	Cutis laxa
38676	2316	FLNA	HP:0000954	Single transverse palmar crease
38677	2316	FLNA	HP:0000963	Thin skin
38678	2316	FLNA	HP:0000946	Hypoplastic ilia
38679	2316	FLNA	HP:0000944	Abnormal metaphysis morphology
38680	2316	FLNA	HP:0000941	Short diaphyses
38681	2316	FLNA	HP:0008097	Partial fusion of tarsals
38682	2316	FLNA	HP:0008081	Pes valgus
38683	2316	FLNA	HP:0008087	Nonossified fifth metatarsal
38684	2316	FLNA	HP:0008089	Abnormality of the fifth metatarsal bone
38685	2316	FLNA	HP:0008070	Sparse hair
38686	2316	FLNA	HP:0009381	Short finger
38687	2316	FLNA	HP:0000286	Epicanthus
38688	2316	FLNA	HP:0000283	Broad face
38689	2316	FLNA	HP:0000280	Coarse facial features
38690	2316	FLNA	HP:0000293	Full cheeks
38691	2316	FLNA	HP:0001596	Alopecia
38692	2316	FLNA	HP:0000260	Wide anterior fontanel
38693	2316	FLNA	HP:0001592	Selective tooth agenesis
38694	2316	FLNA	HP:0000274	Small face
38695	2316	FLNA	HP:0000270	Delayed cranial suture closure
38696	2316	FLNA	HP:0000272	Malar flattening
38697	2316	FLNA	HP:0000269	Prominent occiput
38698	2316	FLNA	HP:0006466	Ankle flexion contracture
38699	2316	FLNA	HP:0006440	Increased density of long bone diaphyses
38700	2316	FLNA	HP:0005090	Lateral femoral bowing
38701	2316	FLNA	HP:0002814	Abnormality of the lower limb
38702	2316	FLNA	HP:0002827	Hip dislocation
38703	2316	FLNA	HP:0002828	Multiple joint contractures
38704	2316	FLNA	HP:0030084	Clinodactyly
38705	2316	FLNA	HP:0006380	Knee flexion contracture
38706	2316	FLNA	HP:0006381	Rudimentary fibula
38707	2316	FLNA	HP:0006383	Progressive bowing of long bones
38708	2316	FLNA	HP:0006389	Limited knee flexion
38709	2316	FLNA	HP:0005048	Synostosis of carpal bones
38710	2316	FLNA	HP:0001571	Multiple impacted teeth
38711	2316	FLNA	HP:0000239	Large fontanelles
38712	2316	FLNA	HP:0000238	Hydrocephalus
38713	2316	FLNA	HP:0002878	Respiratory failure
38714	2316	FLNA	HP:0002879	Anisospondyly
38715	2316	FLNA	HP:0000218	High palate
38716	2316	FLNA	HP:0002857	Genu valgum
38717	2316	FLNA	HP:0002869	Flared iliac wing
38718	2316	FLNA	HP:0001537	Umbilical hernia
38719	2316	FLNA	HP:0001539	Omphalocele
38720	2316	FLNA	HP:0000201	Pierre-Robin sequence
38721	2316	FLNA	HP:0001508	Failure to thrive
38722	2316	FLNA	HP:0001510	Growth delay
38723	2316	FLNA	HP:0012385	Camptodactyly
38724	2316	FLNA	HP:0012368	Flat face
38725	2316	FLNA	HP:0000377	Abnormal pinna morphology
38726	2316	FLNA	HP:0005245	Intestinal hypoplasia
38727	2316	FLNA	HP:0001607	Subglottic stenosis
38728	2316	FLNA	HP:0001609	Hoarse voice
38729	2316	FLNA	HP:0002949	Fused cervical vertebrae
38730	2316	FLNA	HP:0005180	Tricuspid regurgitation
38731	2316	FLNA	HP:0006487	Bowing of the long bones
38732	2316	FLNA	HP:0000365	Hearing impairment
38733	2316	FLNA	HP:0000358	Posteriorly rotated ears
38734	2316	FLNA	HP:0000369	Low-set ears
38735	2316	FLNA	HP:0001671	Abnormal cardiac septum morphology
38736	2316	FLNA	HP:0000343	Long philtrum
38737	2316	FLNA	HP:0011001	Increased bone mineral density
38738	2316	FLNA	HP:0000337	Broad forehead
38739	2316	FLNA	HP:0002999	Patellar dislocation
38740	2316	FLNA	HP:0000336	Prominent supraorbital ridges
38741	2316	FLNA	HP:0002996	Limited elbow movement
38742	2316	FLNA	HP:0000349	Widow's peak
38743	2316	FLNA	HP:0000347	Micrognathia
38744	2316	FLNA	HP:0002982	Tibial bowing
38745	2316	FLNA	HP:0002980	Femoral bowing
38746	2316	FLNA	HP:0000319	Smooth philtrum
38747	2316	FLNA	HP:0001647	Bicuspid aortic valve
38748	2316	FLNA	HP:0000316	Hypertelorism
38749	2316	FLNA	HP:0001648	Cor pulmonale
38750	2316	FLNA	HP:0001643	Patent ductus arteriosus
38751	2316	FLNA	HP:0000331	Short chin
38752	2316	FLNA	HP:0002990	Fibular aplasia
38753	2316	FLNA	HP:0001659	Aortic regurgitation
38754	2316	FLNA	HP:0002986	Radial bowing
38755	2316	FLNA	HP:0001654	Abnormal heart valve morphology
38756	2316	FLNA	HP:0002987	Elbow flexion contracture
38757	2316	FLNA	HP:0001653	Mitral regurgitation
38758	2316	FLNA	HP:0000324	Facial asymmetry
38759	2316	FLNA	HP:0001655	Patent foramen ovale
38760	2316	FLNA	HP:0001627	Abnormal heart morphology
38761	2316	FLNA	HP:0001635	Congestive heart failure
38762	2316	FLNA	HP:0000307	Pointed chin
38763	2316	FLNA	HP:0001631	Atrial septal defect
38764	2316	FLNA	HP:0001634	Mitral valve prolapse
38765	2316	FLNA	HP:0031624	Moderate myopia
38766	2316	FLNA	HP:0006692	Short chordae tendineae of the tricuspid valve
38767	2316	FLNA	HP:0006665	Coat hanger sign of ribs
38768	2316	FLNA	HP:0001723	Restrictive cardiomyopathy
38769	2316	FLNA	HP:0000407	Sensorineural hearing impairment
38770	2316	FLNA	HP:0000403	Recurrent otitis media
38771	2316	FLNA	HP:0000405	Conductive hearing impairment
38772	2316	FLNA	HP:0000400	Macrotia
38773	2316	FLNA	HP:0001704	Tricuspid valve prolapse
38774	2316	FLNA	HP:0005280	Depressed nasal bridge
38775	2316	FLNA	HP:0000483	Astigmatism
38776	2316	FLNA	HP:0000486	Strabismus
38777	2316	FLNA	HP:0000481	Abnormal cornea morphology
38778	2316	FLNA	HP:0012471	Thick vermilion border
38779	2316	FLNA	HP:0000494	Downslanted palpebral fissures
38780	2316	FLNA	HP:0000472	Long neck
38781	2316	FLNA	HP:0000470	Short neck
38782	2316	FLNA	HP:0001770	Toe syndactyly
38783	2316	FLNA	HP:0000437	Depressed nasal tip
38784	2316	FLNA	HP:0001763	Pes planus
38785	2316	FLNA	HP:0001782	Bulbous tips of toes
38786	2316	FLNA	HP:0000411	Protruding ear
38787	2316	FLNA	HP:0000410	Mixed hearing impairment
38788	2316	FLNA	HP:0001762	Talipes equinovarus
38789	2316	FLNA	HP:0000431	Wide nasal bridge
38790	2316	FLNA	HP:0001761	Pes cavus
38791	2316	FLNA	HP:0005446	Obtuse angle of mandible
38792	2316	FLNA	HP:0001850	Abnormality of the tarsal bones
38793	2316	FLNA	HP:0000518	Cataract
38794	2316	FLNA	HP:0001852	Sandal gap
38795	2316	FLNA	HP:0000520	Proptosis
38796	2316	FLNA	HP:0001838	Rocker bottom foot
38797	2316	FLNA	HP:0000506	Telecanthus
38798	2316	FLNA	HP:0000508	Ptosis
38799	2316	FLNA	HP:0001833	Long foot
38800	2316	FLNA	HP:0001836	Camptodactyly of toe
38801	2316	FLNA	HP:0000501	Glaucoma
38802	2316	FLNA	HP:0001831	Short toe
38803	2316	FLNA	HP:0011246	Underdeveloped superior crus of antihelix
38804	2316	FLNA	HP:0000582	Upslanted palpebral fissure
38805	2316	FLNA	HP:0001892	Abnormal bleeding
38806	2316	FLNA	HP:0011220	Prominent forehead
38807	2316	FLNA	HP:0001863	Toe clinodactyly
38808	2316	FLNA	HP:0001873	Thrombocytopenia
56675	3679	ITGA7	HP:0002421	Poor head control
56676	3679	ITGA7	HP:0003749	Pelvic girdle muscle weakness
56677	3679	ITGA7	HP:0003741	Congenital muscular dystrophy
56678	3679	ITGA7	HP:0001270	Motor delay
56679	3679	ITGA7	HP:0001284	Areflexia
56680	3679	ITGA7	HP:0001252	Hypotonia
56681	3679	ITGA7	HP:0001249	Intellectual disability
56682	3679	ITGA7	HP:0001374	Congenital hip dislocation
56683	3679	ITGA7	HP:0001371	Flexion contracture
56684	3679	ITGA7	HP:0001324	Muscle weakness
56685	3679	ITGA7	HP:0000007	Autosomal recessive inheritance
56686	3679	ITGA7	HP:0002650	Scoliosis
56687	3679	ITGA7	HP:0001315	Reduced tendon reflexes
56688	3679	ITGA7	HP:0002751	Kyphoscoliosis
56689	3679	ITGA7	HP:0002747	Respiratory insufficiency due to muscle weakness
56690	3679	ITGA7	HP:0002015	Dysphagia
56691	3679	ITGA7	HP:0003307	Hyperlordosis
56692	3679	ITGA7	HP:0003323	Progressive muscle weakness
56693	3679	ITGA7	HP:0003324	Generalized muscle weakness
56694	3679	ITGA7	HP:0011807	Type 1 muscle fiber atrophy
56695	3679	ITGA7	HP:0002086	Abnormality of the respiratory system
56696	3679	ITGA7	HP:0003391	Gowers sign
56697	3679	ITGA7	HP:0002058	Myopathic facies
56698	3679	ITGA7	HP:0003388	Easy fatigability
56699	3679	ITGA7	HP:0011842	Abnormal skeletal morphology
56700	3679	ITGA7	HP:0003593	Infantile onset
56701	3679	ITGA7	HP:0003577	Congenital onset
56702	3679	ITGA7	HP:0003547	Shoulder girdle muscle weakness
56703	3679	ITGA7	HP:0004878	Intercostal muscle weakness
56704	3679	ITGA7	HP:0003557	Increased variability in muscle fiber diameter
56705	3679	ITGA7	HP:0002205	Recurrent respiratory infections
56706	3679	ITGA7	HP:0011968	Feeding difficulties
56707	3679	ITGA7	HP:0011951	Aspiration pneumonia
56708	3679	ITGA7	HP:0002360	Sleep disturbance
56709	3679	ITGA7	HP:0002315	Headache
56710	3679	ITGA7	HP:0000602	Ophthalmoplegia
56711	3679	ITGA7	HP:0009027	Foot dorsiflexor weakness
56712	3679	ITGA7	HP:0000678	Dental crowding
56713	3679	ITGA7	HP:0009004	Hypoplasia of the musculature
56714	3679	ITGA7	HP:0004396	Poor appetite
56715	3679	ITGA7	HP:0004347	Weakness of muscles of respiration
56716	3679	ITGA7	HP:0000767	Pectus excavatum
56717	3679	ITGA7	HP:0011470	Nasogastric tube feeding in infancy
56718	3679	ITGA7	HP:0012785	Flexion contracture of finger
56719	3679	ITGA7	HP:0003236	Elevated circulating creatine kinase concentration
56720	3679	ITGA7	HP:0003202	Skeletal muscle atrophy
56721	3679	ITGA7	HP:0003273	Hip contracture
56722	3679	ITGA7	HP:0000276	Long face
56723	3679	ITGA7	HP:0006466	Ankle flexion contracture
56724	3679	ITGA7	HP:0006380	Knee flexion contracture
56725	3679	ITGA7	HP:0002878	Respiratory failure
56726	3679	ITGA7	HP:0000218	High palate
56727	3679	ITGA7	HP:0001561	Polyhydramnios
56728	3679	ITGA7	HP:0001558	Decreased fetal movement
56729	3679	ITGA7	HP:0001508	Failure to thrive
56730	3679	ITGA7	HP:0012378	Fatigue
56731	3679	ITGA7	HP:0005216	Impaired mastication
56732	3679	ITGA7	HP:0001609	Hoarse voice
56733	3679	ITGA7	HP:0030192	Fatigable weakness of bulbar muscles
56734	3679	ITGA7	HP:0000347	Micrognathia
56735	3679	ITGA7	HP:0001648	Cor pulmonale
56736	3679	ITGA7	HP:0002987	Elbow flexion contracture
56737	3679	ITGA7	HP:0001627	Abnormal heart morphology
56738	3679	ITGA7	HP:0030319	Weakness of facial musculature
56739	3679	ITGA7	HP:0000473	Torticollis
56740	3679	ITGA7	HP:0012416	Hypercapnia
56741	3679	ITGA7	HP:0012418	Hypoxemia
56742	3679	ITGA7	HP:0001762	Talipes equinovarus
56743	3679	ITGA7	HP:0001761	Pes cavus
56744	3679	ITGA7	HP:0001824	Weight loss
56745	3679	ITGA7	HP:0012548	Fatty replacement of skeletal muscle
61622	3953	LEPR	HP:0001249	Intellectual disability
61623	3953	LEPR	HP:0002591	Polyphagia
61624	3953	LEPR	HP:0008734	Decreased testicular size
61625	3953	LEPR	HP:0008724	Hypoplasia of the ovary
61626	3953	LEPR	HP:0000007	Autosomal recessive inheritance
61627	3953	LEPR	HP:0002788	Recurrent upper respiratory tract infections
61628	3953	LEPR	HP:0008187	Absence of secondary sex characteristics
61629	3953	LEPR	HP:0002155	Hypertriglyceridemia
61630	3953	LEPR	HP:0008245	Pituitary hypothyroidism
61631	3953	LEPR	HP:0008214	Decreased serum estradiol
61632	3953	LEPR	HP:0003593	Infantile onset
61633	3953	LEPR	HP:0100738	Abnormal eating behavior
61634	3953	LEPR	HP:0004926	Orthostatic hypotension due to autonomic dysfunction
61635	3953	LEPR	HP:0004322	Short stature
61636	3953	LEPR	HP:0005616	Accelerated skeletal maturation
61637	3953	LEPR	HP:0000771	Gynecomastia
61638	3953	LEPR	HP:0000718	Aggressive behavior
61639	3953	LEPR	HP:0000712	Emotional lability
61640	3953	LEPR	HP:0000786	Primary amenorrhea
61641	3953	LEPR	HP:0000831	Insulin-resistant diabetes mellitus
61642	3953	LEPR	HP:0000842	Hyperinsulinemia
61643	3953	LEPR	HP:0000819	Diabetes mellitus
61644	3953	LEPR	HP:0000815	Hypergonadotropic hypogonadism
61645	3953	LEPR	HP:0000824	Decreased response to growth hormone stimulation test
61646	3953	LEPR	HP:0000823	Delayed puberty
61647	3953	LEPR	HP:0003292	Decreased serum leptin
61648	3953	LEPR	HP:0040171	Decreased serum testosterone concentration
61649	3953	LEPR	HP:0012286	Abnormal hypothalamus morphology
61650	3953	LEPR	HP:0001513	Obesity
61651	3953	LEPR	HP:0002958	Immune dysregulation
61652	3953	LEPR	HP:0005407	Decreased proportion of CD4-positive helper T cells
61653	3953	LEPR	HP:0005419	Decreased T cell activation
65033	4128	MAOA	HP:0001270	Motor delay
65034	4128	MAOA	HP:0001249	Intellectual disability
