	 ncbi_gene_id	gene_symbol	hpo_id	hpo_name
46028	2778	GNAS	HP:0000486	Strabismus
46029	2778	GNAS	HP:0000470	Short neck
46030	2778	GNAS	HP:0001742	Nasal congestion
46031	2778	GNAS	HP:0006719	Benign gastrointestinal tract tumors
46032	2778	GNAS	HP:0030428	Cutaneous myxoma
46033	2778	GNAS	HP:0000518	Cataract
46034	2778	GNAS	HP:0000509	Conjunctivitis
46035	2778	GNAS	HP:0001831	Short toe
46036	2778	GNAS	HP:0000585	Band keratopathy
46037	2778	GNAS	HP:0000572	Visual loss
46038	2778	GNAS	HP:0001876	Pancytopenia
56336	3661	IRF3	HP:0001250	Seizure
56337	3661	IRF3	HP:0031179	Nuchal rigidity
56338	3661	IRF3	HP:0000006	Autosomal dominant inheritance
56339	3661	IRF3	HP:0200149	CSF lymphocytic pleiocytosis
56340	3661	IRF3	HP:0002315	Headache
56341	3661	IRF3	HP:0003621	Juvenile onset
56342	3661	IRF3	HP:0012302	Herpes simplex encephalitis
60439	3872	KRT17	HP:0025248	Eruptive vellus hair cyst
60440	3872	KRT17	HP:0025245	Cutaneous cyst
60441	3872	KRT17	HP:0007446	Palmoplantar blistering
60442	3872	KRT17	HP:0007410	Palmoplantar hyperhidrosis
60443	3872	KRT17	HP:0012035	Steatocystoma multiplex
60444	3872	KRT17	HP:0007502	Follicular hyperkeratosis
60445	3872	KRT17	HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas
60446	3872	KRT17	HP:0000006	Autosomal dominant inheritance
60447	3872	KRT17	HP:0006288	Advanced eruption of teeth
60448	3872	KRT17	HP:0002745	Oral leukoplakia
60449	3872	KRT17	HP:0002098	Respiratory distress
60450	3872	KRT17	HP:0002164	Nail dysplasia
60451	3872	KRT17	HP:0002209	Sparse scalp hair
60452	3872	KRT17	HP:0008401	Onychogryposis of toenails
60453	3872	KRT17	HP:0008404	Nail dystrophy
60454	3872	KRT17	HP:0009720	Adenoma sebaceum
60455	3872	KRT17	HP:0100798	Fingernail dysplasia
60456	3872	KRT17	HP:0011968	Feeding difficulties
60457	3872	KRT17	HP:0008392	Subungual hyperkeratosis
60458	3872	KRT17	HP:0025084	Folliculitis
60459	3872	KRT17	HP:0200040	Epidermoid cyst
60460	3872	KRT17	HP:0010765	Palmar hyperkeratosis
60461	3872	KRT17	HP:0011359	Dry hair
60462	3872	KRT17	HP:0000695	Natal tooth
60463	3872	KRT17	HP:0000787	Nephrolithiasis
60464	3872	KRT17	HP:0030766	Ear pain
60465	3872	KRT17	HP:0040036	Onychogryposis of fingernail
60466	3872	KRT17	HP:0045075	Sparse eyebrow
60467	3872	KRT17	HP:0000972	Palmoplantar hyperkeratosis
60468	3872	KRT17	HP:0000982	Palmoplantar keratoderma
60469	3872	KRT17	HP:0001596	Alopecia
60470	3872	KRT17	HP:0001508	Failure to thrive
60471	3872	KRT17	HP:0001609	Hoarse voice
60472	3872	KRT17	HP:0030318	Angular cheilitis
60473	3872	KRT17	HP:0030268	Hyperplastic callus formation
60474	3872	KRT17	HP:0001818	Paronychia
60475	3872	KRT17	HP:0012514	Lower limb pain
65656	4173	MCM4	HP:0008897	Postnatal growth retardation
65657	4173	MCM4	HP:0000007	Autosomal recessive inheritance
65658	4173	MCM4	HP:0002716	Lymphadenopathy
65659	4173	MCM4	HP:0002093	Respiratory insufficiency
65660	4173	MCM4	HP:0011749	Adrenocorticotropic hormone excess
65661	4173	MCM4	HP:0002240	Hepatomegaly
65662	4173	MCM4	HP:0002205	Recurrent respiratory infections
65663	4173	MCM4	HP:0005523	Lymphoproliferative disorder
65664	4173	MCM4	HP:0011342	Mild global developmental delay
65665	4173	MCM4	HP:0004322	Short stature
65666	4173	MCM4	HP:0011410	Caesarian section
65667	4173	MCM4	HP:0004429	Recurrent viral infections
65668	4173	MCM4	HP:0000846	Adrenal insufficiency
65669	4173	MCM4	HP:0040012	Chromosome breakage
65670	4173	MCM4	HP:0040218	Reduced natural killer cell count
65671	4173	MCM4	HP:0000953	Hyperpigmentation of the skin
65672	4173	MCM4	HP:0000252	Microcephaly
65673	4173	MCM4	HP:0002878	Respiratory failure
65674	4173	MCM4	HP:0001508	Failure to thrive
65675	4173	MCM4	HP:0001511	Intrauterine growth retardation
65676	4173	MCM4	HP:0001744	Splenomegaly
68674	4508	MT-ATP6	HP:0002483	Bulbar signs
68675	4508	MT-ATP6	HP:0002490	Increased CSF lactate
68676	4508	MT-ATP6	HP:0001133	Constriction of peripheral visual field
68677	4508	MT-ATP6	HP:0001136	Retinal arteriolar tortuosity
68678	4508	MT-ATP6	HP:0001138	Optic neuropathy
68679	4508	MT-ATP6	HP:0001112	Leber optic atrophy
68680	4508	MT-ATP6	HP:0002446	Astrocytosis
68681	4508	MT-ATP6	HP:0007256	Abnormal pyramidal sign
68682	4508	MT-ATP6	HP:0007240	Progressive gait ataxia
68683	4508	MT-ATP6	HP:0010864	Intellectual disability, severe
68684	4508	MT-ATP6	HP:0003739	Myoclonic spasms
68685	4508	MT-ATP6	HP:0003737	Mitochondrial myopathy
68686	4508	MT-ATP6	HP:0003701	Proximal muscle weakness
68687	4508	MT-ATP6	HP:0001276	Hypertonia
68688	4508	MT-ATP6	HP:0001271	Polyneuropathy
68689	4508	MT-ATP6	HP:0001288	Gait disturbance
68690	4508	MT-ATP6	HP:0001285	Spastic tetraparesis
68691	4508	MT-ATP6	HP:0001256	Intellectual disability, mild
68692	4508	MT-ATP6	HP:0001250	Seizure
68693	4508	MT-ATP6	HP:0001251	Ataxia
68694	4508	MT-ATP6	HP:0001265	Hyporeflexia
68695	4508	MT-ATP6	HP:0001266	Choreoathetosis
68696	4508	MT-ATP6	HP:0001260	Dysarthria
68697	4508	MT-ATP6	HP:0001263	Global developmental delay
68698	4508	MT-ATP6	HP:0001257	Spasticity
68699	4508	MT-ATP6	HP:0002572	Episodic vomiting
68700	4508	MT-ATP6	HP:0007374	Atrophy/Degeneration involving the caudate nucleus
68701	4508	MT-ATP6	HP:0007340	Lower limb muscle weakness
68702	4508	MT-ATP6	HP:0003829	Typified by incomplete penetrance
68703	4508	MT-ATP6	HP:0002505	Loss of ambulation
68704	4508	MT-ATP6	HP:0000091	Abnormal renal tubule morphology
68705	4508	MT-ATP6	HP:0001399	Hepatic failure
68706	4508	MT-ATP6	HP:0001347	Hyperreflexia
68707	4508	MT-ATP6	HP:0001332	Dystonia
68708	4508	MT-ATP6	HP:0001324	Muscle weakness
68709	4508	MT-ATP6	HP:0001336	Myoclonus
68710	4508	MT-ATP6	HP:0001317	Abnormal cerebellum morphology
68711	4508	MT-ATP6	HP:0007688	Undetectable light- and dark-adapted electroretinogram
68712	4508	MT-ATP6	HP:0008969	Leg muscle stiffness
68713	4508	MT-ATP6	HP:0008947	Infantile muscular hypotonia
68714	4508	MT-ATP6	HP:0001427	Mitochondrial inheritance
68715	4508	MT-ATP6	HP:0002020	Gastroesophageal reflux
68716	4508	MT-ATP6	HP:0003348	Hyperalaninemia
68717	4508	MT-ATP6	HP:0002015	Dysphagia
68718	4508	MT-ATP6	HP:0002094	Dyspnea
68719	4508	MT-ATP6	HP:0002069	Bilateral tonic-clonic seizure
68720	4508	MT-ATP6	HP:0002066	Gait ataxia
68721	4508	MT-ATP6	HP:0003394	Muscle spasm
68722	4508	MT-ATP6	HP:0002063	Rigidity
68723	4508	MT-ATP6	HP:0002061	Lower limb spasticity
68724	4508	MT-ATP6	HP:0002072	Chorea
68725	4508	MT-ATP6	HP:0002045	Hypothermia
68726	4508	MT-ATP6	HP:0003477	Peripheral axonal neuropathy
68727	4508	MT-ATP6	HP:0003487	Babinski sign
68728	4508	MT-ATP6	HP:0003484	Upper limb muscle weakness
68729	4508	MT-ATP6	HP:0002151	Increased serum lactate
68730	4508	MT-ATP6	HP:0003481	Segmental peripheral demyelination/remyelination
68731	4508	MT-ATP6	HP:0002123	Generalized myoclonic seizure
68732	4508	MT-ATP6	HP:0002120	Cerebral cortical atrophy
68733	4508	MT-ATP6	HP:0002119	Ventriculomegaly
68734	4508	MT-ATP6	HP:0002104	Apnea
68735	4508	MT-ATP6	HP:0002166	Impaired vibration sensation in the lower limbs
68736	4508	MT-ATP6	HP:0002167	Abnormality of speech or vocalization
68737	4508	MT-ATP6	HP:0002174	Postural tremor
68738	4508	MT-ATP6	HP:0002273	Tetraparesis
68739	4508	MT-ATP6	HP:0003572	Low plasma citrulline
68740	4508	MT-ATP6	HP:0002240	Hepatomegaly
68741	4508	MT-ATP6	HP:0004885	Episodic respiratory distress
68742	4508	MT-ATP6	HP:0200125	Mitochondrial respiratory chain defects
68743	4508	MT-ATP6	HP:0007020	Progressive spastic paraplegia
68744	4508	MT-ATP6	HP:0008316	Abnormal mitochondria in muscle tissue
68745	4508	MT-ATP6	HP:0002396	Cogwheel rigidity
68746	4508	MT-ATP6	HP:0002359	Frequent falls
68747	4508	MT-ATP6	HP:0002376	Developmental regression
68748	4508	MT-ATP6	HP:0002355	Difficulty walking
68749	4508	MT-ATP6	HP:0003648	Lacticaciduria
68750	4508	MT-ATP6	HP:0002315	Headache
68751	4508	MT-ATP6	HP:0100660	Dyskinesia
68752	4508	MT-ATP6	HP:0009830	Peripheral neuropathy
68753	4508	MT-ATP6	HP:0100611	Multiple glomerular cysts
68754	4508	MT-ATP6	HP:0007141	Sensorimotor neuropathy
68755	4508	MT-ATP6	HP:0007117	Corticospinal tract atrophy
68756	4508	MT-ATP6	HP:0007108	Demyelinating peripheral neuropathy
68757	4508	MT-ATP6	HP:0007183	Focal T2 hyperintense basal ganglia lesion
68758	4508	MT-ATP6	HP:0000639	Nystagmus
68759	4508	MT-ATP6	HP:0000648	Optic atrophy
68760	4508	MT-ATP6	HP:0000618	Blindness
68761	4508	MT-ATP6	HP:0001945	Fever
68762	4508	MT-ATP6	HP:0000622	Blurred vision
68763	4508	MT-ATP6	HP:0000603	Central scotoma
68764	4508	MT-ATP6	HP:0012697	Small basal ganglia
68765	4508	MT-ATP6	HP:0009053	Distal lower limb muscle weakness
68766	4508	MT-ATP6	HP:0011344	Severe global developmental delay
68767	4508	MT-ATP6	HP:0004322	Short stature
68768	4508	MT-ATP6	HP:0004309	Ventricular preexcitation
68769	4508	MT-ATP6	HP:0006999	Basal ganglia gliosis
68770	4508	MT-ATP6	HP:0012751	Abnormal basal ganglia MRI signal intensity
68771	4508	MT-ATP6	HP:0000763	Sensory neuropathy
68772	4508	MT-ATP6	HP:0000737	Irritability
68773	4508	MT-ATP6	HP:0000750	Delayed speech and language development
68774	4508	MT-ATP6	HP:0000726	Dementia
68775	4508	MT-ATP6	HP:0030588	Abnormal visual field test
68776	4508	MT-ATP6	HP:0012758	Neurodevelopmental delay
68777	4508	MT-ATP6	HP:0003198	Myopathy
68778	4508	MT-ATP6	HP:0012841	Retinal vascular tortuosity
68779	4508	MT-ATP6	HP:0000819	Diabetes mellitus
68780	4508	MT-ATP6	HP:0000816	Abnormality of Krebs cycle metabolism
68781	4508	MT-ATP6	HP:0003200	Ragged-red muscle fibers
68782	4508	MT-ATP6	HP:0011675	Arrhythmia
68783	4508	MT-ATP6	HP:0005115	Supraventricular arrhythmia
68784	4508	MT-ATP6	HP:0007763	Retinal telangiectasia
68785	4508	MT-ATP6	HP:0007768	Central retinal vessel vascular tortuosity
68786	4508	MT-ATP6	HP:0002883	Hyperventilation
68787	4508	MT-ATP6	HP:0001508	Failure to thrive
68788	4508	MT-ATP6	HP:0007814	Retinal pigment epithelial mottling
68789	4508	MT-ATP6	HP:0007811	Horizontal pendular nystagmus
68790	4508	MT-ATP6	HP:0000365	Hearing impairment
68791	4508	MT-ATP6	HP:0031434	Abnormal prosody
68792	4508	MT-ATP6	HP:0001644	Dilated cardiomyopathy
68793	4508	MT-ATP6	HP:0001639	Hypertrophic cardiomyopathy
68794	4508	MT-ATP6	HP:0001638	Cardiomyopathy
68795	4508	MT-ATP6	HP:0007924	Slow decrease in visual acuity
68796	4508	MT-ATP6	HP:0000407	Sensorineural hearing impairment
68797	4508	MT-ATP6	HP:0031546	Cardiac conduction abnormality
68798	4508	MT-ATP6	HP:0012469	Infantile spasms
68799	4508	MT-ATP6	HP:0000488	Retinopathy
68800	4508	MT-ATP6	HP:0006799	Basal ganglia cysts
68801	4508	MT-ATP6	HP:0000510	Rod-cone dystrophy
68802	4508	MT-ATP6	HP:0000597	Ophthalmoparesis
68803	4508	MT-ATP6	HP:0000580	Pigmentary retinopathy
68804	4508	MT-ATP6	HP:0000576	Centrocecal scotoma
68805	4508	MT-ATP6	HP:0000572	Visual loss
68806	4508	MT-ATP6	HP:0012514	Lower limb pain
68807	4508	MT-ATP6	HP:0000543	Optic disc pallor
69093	4514	MT-CO3	HP:0002490	Increased CSF lactate
69094	4514	MT-CO3	HP:0001138	Optic neuropathy
69095	4514	MT-CO3	HP:0001112	Leber optic atrophy
69096	4514	MT-CO3	HP:0010969	Abnormality of glycolipid metabolism
69097	4514	MT-CO3	HP:0007327	Mixed demyelinating and axonal polyneuropathy
69098	4514	MT-CO3	HP:0007302	Bipolar affective disorder
69099	4514	MT-CO3	HP:0008619	Bilateral sensorineural hearing impairment
69100	4514	MT-CO3	HP:0003738	Exercise-induced myalgia
69101	4514	MT-CO3	HP:0003737	Mitochondrial myopathy
69102	4514	MT-CO3	HP:0002401	Stroke-like episode
69103	4514	MT-CO3	HP:0001298	Encephalopathy
69104	4514	MT-CO3	HP:0025268	Stuttering
69105	4514	MT-CO3	HP:0001271	Polyneuropathy
69106	4514	MT-CO3	HP:0001274	Agenesis of corpus callosum
69107	4514	MT-CO3	HP:0001270	Motor delay
69108	4514	MT-CO3	HP:0001269	Hemiparesis
69109	4514	MT-CO3	HP:0001288	Gait disturbance
69110	4514	MT-CO3	HP:0001250	Seizure
69111	4514	MT-CO3	HP:0001251	Ataxia
69112	4514	MT-CO3	HP:0002579	Gastrointestinal dysmotility
69113	4514	MT-CO3	HP:0001263	Global developmental delay
69114	4514	MT-CO3	HP:0002572	Episodic vomiting
69115	4514	MT-CO3	HP:0007359	Focal-onset seizure
69116	4514	MT-CO3	HP:0007340	Lower limb muscle weakness
69117	4514	MT-CO3	HP:0003828	Variable expressivity
69118	4514	MT-CO3	HP:0003829	Typified by incomplete penetrance
69119	4514	MT-CO3	HP:0000083	Renal insufficiency
69120	4514	MT-CO3	HP:0000097	Focal segmental glomerulosclerosis
69121	4514	MT-CO3	HP:0000093	Proteinuria
69122	4514	MT-CO3	HP:0000044	Hypogonadotropic hypogonadism
69123	4514	MT-CO3	HP:0001345	Psychotic mentation
69124	4514	MT-CO3	HP:0001332	Dystonia
69125	4514	MT-CO3	HP:0001328	Specific learning disability
69126	4514	MT-CO3	HP:0001324	Muscle weakness
69127	4514	MT-CO3	HP:0001336	Myoclonus
69128	4514	MT-CO3	HP:0001315	Reduced tendon reflexes
69129	4514	MT-CO3	HP:0025435	Increased circulating lactate dehydrogenase concentration
69130	4514	MT-CO3	HP:0008997	Proximal muscle weakness in upper limbs
69131	4514	MT-CO3	HP:0000114	Proximal tubulopathy
69132	4514	MT-CO3	HP:0001427	Mitochondrial inheritance
69133	4514	MT-CO3	HP:0000112	Nephropathy
69134	4514	MT-CO3	HP:0002019	Constipation
69135	4514	MT-CO3	HP:0040319	Dark urine
69136	4514	MT-CO3	HP:0002014	Diarrhea
69137	4514	MT-CO3	HP:0002013	Vomiting
69138	4514	MT-CO3	HP:0005978	Type II diabetes mellitus
69139	4514	MT-CO3	HP:0002092	Pulmonary arterial hypertension
69140	4514	MT-CO3	HP:0002069	Bilateral tonic-clonic seizure
69141	4514	MT-CO3	HP:0003394	Muscle spasm
69142	4514	MT-CO3	HP:0002079	Hypoplasia of the corpus callosum
69143	4514	MT-CO3	HP:0002076	Migraine
69144	4514	MT-CO3	HP:0100520	Oliguria
69145	4514	MT-CO3	HP:0003477	Peripheral axonal neuropathy
69146	4514	MT-CO3	HP:0002153	Hyperkalemia
69147	4514	MT-CO3	HP:0002151	Increased serum lactate
69148	4514	MT-CO3	HP:0002120	Cerebral cortical atrophy
69149	4514	MT-CO3	HP:0002135	Basal ganglia calcification
69150	4514	MT-CO3	HP:0002167	Abnormality of speech or vocalization
69151	4514	MT-CO3	HP:0002174	Postural tremor
69152	4514	MT-CO3	HP:0100704	Cerebral visual impairment
69153	4514	MT-CO3	HP:0003554	Type 2 muscle fiber atrophy
69154	4514	MT-CO3	HP:0003546	Exercise intolerance
69155	4514	MT-CO3	HP:0003558	Viral infection-induced rhabdomyolysis
69156	4514	MT-CO3	HP:0200125	Mitochondrial respiratory chain defects
69157	4514	MT-CO3	HP:0008316	Abnormal mitochondria in muscle tissue
69158	4514	MT-CO3	HP:0008305	Exercise-induced myoglobinuria
69159	4514	MT-CO3	HP:0007067	Distal peripheral sensory neuropathy
69160	4514	MT-CO3	HP:0002381	Aphasia
69161	4514	MT-CO3	HP:0001045	Vitiligo
69162	4514	MT-CO3	HP:0002355	Difficulty walking
69163	4514	MT-CO3	HP:0002353	EEG abnormality
69164	4514	MT-CO3	HP:0002354	Memory impairment
69165	4514	MT-CO3	HP:0003652	Recurrent myoglobinuria
69166	4514	MT-CO3	HP:0002331	Recurrent paroxysmal headache
69167	4514	MT-CO3	HP:0100651	Type I diabetes mellitus
69168	4514	MT-CO3	HP:0009830	Peripheral neuropathy
69169	4514	MT-CO3	HP:0100614	Myositis
69170	4514	MT-CO3	HP:0010794	Impaired visuospatial constructive cognition
69171	4514	MT-CO3	HP:0007159	Fluctuations in consciousness
69172	4514	MT-CO3	HP:0010783	Erythema
69173	4514	MT-CO3	HP:0007141	Sensorimotor neuropathy
69174	4514	MT-CO3	HP:0005521	Disseminated intravascular coagulation
69175	4514	MT-CO3	HP:0000648	Optic atrophy
69176	4514	MT-CO3	HP:0001945	Fever
69177	4514	MT-CO3	HP:0000622	Blurred vision
69178	4514	MT-CO3	HP:0000602	Ophthalmoplegia
69179	4514	MT-CO3	HP:0000603	Central scotoma
69180	4514	MT-CO3	HP:0001903	Anemia
69181	4514	MT-CO3	HP:0001919	Acute kidney injury
69182	4514	MT-CO3	HP:0004322	Short stature
69183	4514	MT-CO3	HP:0004309	Ventricular preexcitation
69184	4514	MT-CO3	HP:0004389	Intestinal pseudo-obstruction
69185	4514	MT-CO3	HP:0004372	Reduced consciousness/confusion
69186	4514	MT-CO3	HP:0000751	Personality changes
69187	4514	MT-CO3	HP:0100027	Recurrent pancreatitis
69188	4514	MT-CO3	HP:0000739	Anxiety
69189	4514	MT-CO3	HP:0000736	Short attention span
69190	4514	MT-CO3	HP:0012707	Elevated brain lactate level by MRS
69191	4514	MT-CO3	HP:0000716	Depression
69192	4514	MT-CO3	HP:0000726	Dementia
69193	4514	MT-CO3	HP:0000709	Psychosis
69194	4514	MT-CO3	HP:0012766	Widened cerebral subarachnoid space
69195	4514	MT-CO3	HP:0011442	Abnormal central motor function
69196	4514	MT-CO3	HP:0003198	Myopathy
69197	4514	MT-CO3	HP:0003128	Lactic acidosis
69198	4514	MT-CO3	HP:0012841	Retinal vascular tortuosity
69199	4514	MT-CO3	HP:0000819	Diabetes mellitus
69200	4514	MT-CO3	HP:0000829	Hypoparathyroidism
69201	4514	MT-CO3	HP:0000822	Hypertension
69202	4514	MT-CO3	HP:0000821	Hypothyroidism
69203	4514	MT-CO3	HP:0003200	Ragged-red muscle fibers
69204	4514	MT-CO3	HP:0045037	Abnormality of jaw muscles
69205	4514	MT-CO3	HP:0000998	Hypertrichosis
69206	4514	MT-CO3	HP:0011675	Arrhythmia
69207	4514	MT-CO3	HP:0007763	Retinal telangiectasia
69208	4514	MT-CO3	HP:0007768	Central retinal vessel vascular tortuosity
69209	4514	MT-CO3	HP:0001508	Failure to thrive
69210	4514	MT-CO3	HP:0001507	Growth abnormality
69211	4514	MT-CO3	HP:0012377	Hemianopia
69212	4514	MT-CO3	HP:0005216	Impaired mastication
69213	4514	MT-CO3	HP:0030195	Fatigable weakness of swallowing muscles
69214	4514	MT-CO3	HP:0002910	Elevated hepatic transaminase
69215	4514	MT-CO3	HP:0002922	Increased CSF protein concentration
69216	4514	MT-CO3	HP:0002905	Hyperphosphatemia
69217	4514	MT-CO3	HP:0002901	Hypocalcemia
69218	4514	MT-CO3	HP:0005157	Concentric hypertrophic cardiomyopathy
69219	4514	MT-CO3	HP:0005162	Abnormal left ventricular function
69220	4514	MT-CO3	HP:0001644	Dilated cardiomyopathy
69221	4514	MT-CO3	HP:0001639	Hypertrophic cardiomyopathy
69222	4514	MT-CO3	HP:0001635	Congestive heart failure
69223	4514	MT-CO3	HP:0001638	Cardiomyopathy
69224	4514	MT-CO3	HP:0007924	Slow decrease in visual acuity
69225	4514	MT-CO3	HP:0000408	Progressive sensorineural hearing impairment
69226	4514	MT-CO3	HP:0000407	Sensorineural hearing impairment
69227	4514	MT-CO3	HP:0001716	Wolff-Parkinson-White syndrome
69228	4514	MT-CO3	HP:0001712	Left ventricular hypertrophy
69229	4514	MT-CO3	HP:0031546	Cardiac conduction abnormality
69230	4514	MT-CO3	HP:0030234	Highly elevated creatine kinase
69231	4514	MT-CO3	HP:0012444	Brain atrophy
69232	4514	MT-CO3	HP:0000467	Neck muscle weakness
69233	4514	MT-CO3	HP:0012429	Aplasia/Hypoplasia of the cerebral white matter
69234	4514	MT-CO3	HP:0000519	Developmental cataract
69235	4514	MT-CO3	HP:0000580	Pigmentary retinopathy
69236	4514	MT-CO3	HP:0000576	Centrocecal scotoma
69237	4514	MT-CO3	HP:0000590	Progressive external ophthalmoplegia
69238	4514	MT-CO3	HP:0012544	Elevated circulating aldolase concentration
69239	4514	MT-CO3	HP:0000572	Visual loss
69240	4519	MT-CYB	HP:0001138	Optic neuropathy
69241	4519	MT-CYB	HP:0001112	Leber optic atrophy
69242	4519	MT-CYB	HP:0002438	Cerebellar malformation
69243	4519	MT-CYB	HP:0008619	Bilateral sensorineural hearing impairment
69244	4519	MT-CYB	HP:0003737	Mitochondrial myopathy
69245	4519	MT-CYB	HP:0002401	Stroke-like episode
69246	4519	MT-CYB	HP:0001298	Encephalopathy
69247	4519	MT-CYB	HP:0001271	Polyneuropathy
69248	4519	MT-CYB	HP:0001274	Agenesis of corpus callosum
69249	4519	MT-CYB	HP:0001269	Hemiparesis
69250	4519	MT-CYB	HP:0001254	Lethargy
69251	4519	MT-CYB	HP:0001250	Seizure
69252	4519	MT-CYB	HP:0001251	Ataxia
69253	4519	MT-CYB	HP:0002572	Episodic vomiting
69254	4519	MT-CYB	HP:0003828	Variable expressivity
69255	4519	MT-CYB	HP:0003829	Typified by incomplete penetrance
69256	4519	MT-CYB	HP:0001332	Dystonia
69257	4519	MT-CYB	HP:0000175	Cleft palate
69258	4519	MT-CYB	HP:0000147	Polycystic ovaries
69259	4519	MT-CYB	HP:0002789	Tachypnea
69260	4519	MT-CYB	HP:0001427	Mitochondrial inheritance
69261	4519	MT-CYB	HP:0000107	Renal cyst
69262	4519	MT-CYB	HP:0002013	Vomiting
69263	4519	MT-CYB	HP:0005950	Laryngeal web
69264	4519	MT-CYB	HP:0002069	Bilateral tonic-clonic seizure
69265	4519	MT-CYB	HP:0002076	Migraine
69266	4519	MT-CYB	HP:0011716	Junctional ectopic tachycardia
69267	4519	MT-CYB	HP:0011712	Right bundle branch block
69268	4519	MT-CYB	HP:0100598	Pulmonary edema
69269	4519	MT-CYB	HP:0004756	Ventricular tachycardia
69270	4519	MT-CYB	HP:0004755	Supraventricular tachycardia
69271	4519	MT-CYB	HP:0004749	Atrial flutter
69272	4519	MT-CYB	HP:0002174	Postural tremor
69273	4519	MT-CYB	HP:0002240	Hepatomegaly
69274	4519	MT-CYB	HP:0100704	Cerebral visual impairment
69275	4519	MT-CYB	HP:0003546	Exercise intolerance
69276	4519	MT-CYB	HP:0200125	Mitochondrial respiratory chain defects
69277	4519	MT-CYB	HP:0002329	Drowsiness
69278	4519	MT-CYB	HP:0009830	Peripheral neuropathy
69279	4519	MT-CYB	HP:0002301	Hemiplegia
69280	4519	MT-CYB	HP:0007185	Loss of consciousness
69281	4519	MT-CYB	HP:0000648	Optic atrophy
69282	4519	MT-CYB	HP:0001943	Hypoglycemia
69283	4519	MT-CYB	HP:0001945	Fever
69284	4519	MT-CYB	HP:0000622	Blurred vision
69285	4519	MT-CYB	HP:0000602	Ophthalmoplegia
69286	4519	MT-CYB	HP:0000603	Central scotoma
69287	4519	MT-CYB	HP:0001907	Thromboembolism
69288	4519	MT-CYB	HP:0004309	Ventricular preexcitation
69289	4519	MT-CYB	HP:0012735	Cough
69290	4519	MT-CYB	HP:0000726	Dementia
69291	4519	MT-CYB	HP:0003198	Myopathy
69292	4519	MT-CYB	HP:0003128	Lactic acidosis
69293	4519	MT-CYB	HP:0012841	Retinal vascular tortuosity
69294	4519	MT-CYB	HP:0000819	Diabetes mellitus
69295	4519	MT-CYB	HP:0000822	Hypertension
69296	4519	MT-CYB	HP:0003200	Ragged-red muscle fibers
69297	4519	MT-CYB	HP:0000980	Pallor
69298	4519	MT-CYB	HP:0000961	Cyanosis
69299	4519	MT-CYB	HP:0011675	Arrhythmia
69300	4519	MT-CYB	HP:0007707	Congenital aphakia
69301	4519	MT-CYB	HP:0005110	Atrial fibrillation
69302	4519	MT-CYB	HP:0007763	Retinal telangiectasia
69303	4519	MT-CYB	HP:0007768	Central retinal vessel vascular tortuosity
69304	4519	MT-CYB	HP:0000238	Hydrocephalus
69305	4519	MT-CYB	HP:0001508	Failure to thrive
69306	4519	MT-CYB	HP:0001507	Growth abnormality
69307	4519	MT-CYB	HP:0012377	Hemianopia
69308	4519	MT-CYB	HP:0005165	Shortened PR interval
69309	4519	MT-CYB	HP:0005162	Abnormal left ventricular function
69310	4519	MT-CYB	HP:0001678	Atrioventricular block
69311	4519	MT-CYB	HP:0001649	Tachycardia
69312	4519	MT-CYB	HP:0001629	Ventricular septal defect
69313	4519	MT-CYB	HP:0001640	Cardiomegaly
69314	4519	MT-CYB	HP:0001635	Congestive heart failure
69315	4519	MT-CYB	HP:0007957	Corneal opacity
69316	4519	MT-CYB	HP:0007924	Slow decrease in visual acuity
69317	4519	MT-CYB	HP:0000408	Progressive sensorineural hearing impairment
69318	4519	MT-CYB	HP:0001716	Wolff-Parkinson-White syndrome
69319	4519	MT-CYB	HP:0001712	Left ventricular hypertrophy
69320	4519	MT-CYB	HP:0000485	Megalocornea
69321	4519	MT-CYB	HP:0000519	Developmental cataract
69322	4519	MT-CYB	HP:0000576	Centrocecal scotoma
69323	4519	MT-CYB	HP:0000572	Visual loss
69324	4519	MT-CYB	HP:0000568	Microphthalmia
69505	4535	MT-ND1	HP:0002483	Bulbar signs
69506	4535	MT-ND1	HP:0025116	Fetal distress
69507	4535	MT-ND1	HP:0002490	Increased CSF lactate
69508	4535	MT-ND1	HP:0001138	Optic neuropathy
69509	4535	MT-ND1	HP:0001112	Leber optic atrophy
69510	4535	MT-ND1	HP:0007327	Mixed demyelinating and axonal polyneuropathy
69511	4535	MT-ND1	HP:0007302	Bipolar affective disorder
69512	4535	MT-ND1	HP:0008619	Bilateral sensorineural hearing impairment
69513	4535	MT-ND1	HP:0002421	Poor head control
69514	4535	MT-ND1	HP:0002415	Leukodystrophy
69515	4535	MT-ND1	HP:0003737	Mitochondrial myopathy
69516	4535	MT-ND1	HP:0002401	Stroke-like episode
69517	4535	MT-ND1	HP:0001298	Encephalopathy
69518	4535	MT-ND1	HP:0025268	Stuttering
69519	4535	MT-ND1	HP:0001276	Hypertonia
69520	4535	MT-ND1	HP:0001271	Polyneuropathy
69521	4535	MT-ND1	HP:0001274	Agenesis of corpus callosum
69522	4535	MT-ND1	HP:0001270	Motor delay
69523	4535	MT-ND1	HP:0001269	Hemiparesis
69524	4535	MT-ND1	HP:0001288	Gait disturbance
